y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,y2_state,y2_state_name
37,33,NH,New Hampshire,501,845,39216,NH,New Hampshire
37,10,DE,Delaware,501,840,35091,DE,Delaware
37,19,IA,Iowa,489,881,39965,IA,Iowa
37,02,AK,Alaska,455,903,27037,AK,Alaska
37,35,NM,New Mexico,441,681,25650,NM,New Mexico
37,16,ID,Idaho,413,746,27441,ID,Idaho
37,44,RI,Rhode Island,383,622,24723,RI,Rhode Island
37,30,MT,Montana,338,572,20593,MT,Montana
37,31,NE,Nebraska,331,619,19206,NE,Nebraska
37,50,VT,Vermont,269,431,17411,VT,Vermont
37,46,SD,South Dakota,226,420,16082,SD,South Dakota
37,56,WY,Wyoming,185,291,11103,WY,Wyoming
37,38,ND,North Dakota,164,275,8688,ND,North Dakota
38,96,US+FO,Total Migration-US and Foreign,14079,24283,910596,US+FO,Total Migration-US and Foreign
38,97,US,Total Migration-US,13827,23852,896043,US,Total Migration-US
38,98,FO,Total Migration-Foreign,252,431,14553,FO,Total Migration-Foreign
38,97,US,Total Migration-US,8978,14721,530624,US,Total Migration-US
38,38,ND,North Dakota,303034,612247,30948834,ND,North Dakota
38,27,MN,Minnesota,4007,6396,241494,MN,Minnesota
38,48,TX,Texas,920,1772,64406,TX,Texas
38,04,AZ,Arizona,680,1132,55769,AZ,Arizona
38,46,SD,South Dakota,676,1131,43341,SD,South Dakota
38,12,FL,Florida,596,1107,52515,FL,Florida
38,08,CO,Colorado,538,896,35178,CO,Colorado
38,30,MT,Montana,501,845,32507,MT,Montana
38,06,CA,California,492,808,28868,CA,California
38,53,WA,Washington,331,548,19691,WA,Washington
38,55,WI,Wisconsin,285,450,18437,WI,Wisconsin
38,57,,,252,431,14553,,
38,19,IA,Iowa,232,407,14211,IA,Iowa
38,37,NC,North Carolina,221,385,14086,NC,North Carolina
38,17,IL,Illinois,220,364,13777,IL,Illinois
38,49,UT,Utah,218,413,13628,UT,Utah
38,13,GA,Georgia,209,425,13027,GA,Georgia
38,29,MO,Missouri,208,410,13330,MO,Missouri
38,39,OH,Ohio,198,396,12897,OH,Ohio
38,16,ID,Idaho,195,352,13144,ID,Idaho
38,51,VA,Virginia,194,357,13475,VA,Virginia
38,26,MI,Michigan,191,318,12717,MI,Michigan
38,32,NV,Nevada,182,309,12204,NV,Nevada
38,56,WY,Wyoming,176,350,12138,WY,Wyoming
38,42,PA,Pennsylvania,171,325,9474,PA,Pennsylvania
38,41,OR,Oregon,169,250,9730,OR,Oregon
38,40,OK,Oklahoma,166,339,11672,OK,Oklahoma
38,31,NE,Nebraska,162,307,11021,NE,Nebraska
38,47,TN,Tennessee,156,259,9024,TN,Tennessee
38,36,NY,New York,131,195,7468,NY,New York
38,22,LA,Louisiana,129,272,9586,LA,Louisiana
38,45,SC,South Carolina,118,248,8938,SC,South Carolina
38,20,KS,Kansas,117,206,6312,KS,Kansas
38,18,IN,Indiana,114,216,5610,IN,Indiana
38,35,NM,New Mexico,110,206,7507,NM,New Mexico
38,05,AR,Arkansas,98,186,5653,AR,Arkansas
38,01,AL,Alabama,96,228,6367,AL,Alabama
38,24,MD,Maryland,86,145,6124,MD,Maryland
38,25,MA,Massachusetts,85,134,4951,MA,Massachusetts
38,02,AK,Alaska,75,127,4013,AK,Alaska
38,21,KY,Kentucky,71,137,3735,KY,Kentucky
38,34,NJ,New Jersey,61,107,3524,NJ,New Jersey
38,28,MS,Mississippi,60,124,3845,MS,Mississippi
38,54,WV,West Virginia,34,47,2303,WV,West Virginia
38,23,ME,Maine,30,44,1629,ME,Maine
38,09,CT,Connecticut,30,43,1979,CT,Connecticut
38,15,HI,Hawaii,26,48,1400,HI,Hawaii
38,11,DC,District Of Columbia,21,25,1156,DC,District Of Columbia
38,10,DE,Delaware,17,30,734,DE,Delaware
38,33,NH,New Hampshire,14,22,977,NH,New Hampshire
38,44,RI,Rhode Island,10,11,469,RI,Rhode Island
39,96,US+FO,Total Migration-US and Foreign,102591,164709,8000139,US+FO,Total Migration-US and Foreign
39,97,US,Total Migration-US,100678,161361,7863764,US,Total Migration-US
39,98,FO,Total Migration-Foreign,1913,3348,136375,FO,Total Migration-Foreign
39,97,US,Total Migration-US,177761,288347,10577064,US,Total Migration-US
39,39,OH,Ohio,4736756,9154261,398472760,OH,Ohio
39,12,FL,Florida,13170,21767,1578098,FL,Florida
39,21,KY,Kentucky,6769,10868,413306,KY,Kentucky
39,48,TX,Texas,6519,11057,507321,TX,Texas
39,26,MI,Michigan,5728,9343,393557,MI,Michigan
39,42,PA,Pennsylvania,5284,8364,320366,PA,Pennsylvania
39,18,IN,Indiana,5279,8621,321761,IN,Indiana
39,37,NC,North Carolina,5026,8388,391074,NC,North Carolina
39,06,CA,California,4702,6910,412150,CA,California
39,17,IL,Illinois,4105,5670,301309,IL,Illinois
39,36,NY,New York,3807,5362,259587,NY,New York
39,13,GA,Georgia,3693,6372,253358,GA,Georgia
39,47,TN,Tennessee,3365,5388,316790,TN,Tennessee
39,45,SC,South Carolina,3043,5159,266612,SC,South Carolina
39,51,VA,Virginia,2843,4527,245576,VA,Virginia
39,54,WV,West Virginia,2705,4699,122407,WV,West Virginia
39,08,CO,Colorado,2651,3704,191294,CO,Colorado
39,04,AZ,Arizona,2314,3749,187626,AZ,Arizona
39,57,,,1913,3348,136375,,
39,53,WA,Washington,1779,2590,141828,WA,Washington
39,25,MA,Massachusetts,1355,1870,108941,MA,Massachusetts
39,24,MD,Maryland,1320,2071,93787,MD,Maryland
39,29,MO,Missouri,1219,2066,78191,MO,Missouri
39,34,NJ,New Jersey,1153,1837,99685,NJ,New Jersey
39,55,WI,Wisconsin,1133,1715,69935,WI,Wisconsin
39,01,AL,Alabama,1064,1923,66703,AL,Alabama
39,27,MN,Minnesota,948,1582,68417,MN,Minnesota
39,32,NV,Nevada,901,1431,58061,NV,Nevada
39,41,OR,Oregon,773,1081,48458,OR,Oregon
39,49,UT,Utah,661,1103,59317,UT,Utah
39,40,OK,Oklahoma,548,978,30398,OK,Oklahoma
39,11,DC,District Of Columbia,537,634,39824,DC,District Of Columbia
39,22,LA,Louisiana,523,877,29029,LA,Louisiana
39,09,CT,Connecticut,511,781,45704,CT,Connecticut
39,05,AR,Arkansas,462,811,31987,AR,Arkansas
39,20,KS,Kansas,458,864,29615,KS,Kansas
39,19,IA,Iowa,458,784,30436,IA,Iowa
39,35,NM,New Mexico,415,679,26487,NM,New Mexico
39,28,MS,Mississippi,392,694,21166,MS,Mississippi
39,15,HI,Hawaii,342,554,22729,HI,Hawaii
39,31,NE,Nebraska,315,531,21700,NE,Nebraska
39,23,ME,Maine,302,484,21535,ME,Maine
39,02,AK,Alaska,286,481,15166,AK,Alaska
39,30,MT,Montana,272,439,16078,MT,Montana
39,16,ID,Idaho,266,477,19002,ID,Idaho
39,33,NH,New Hampshire,258,389,19013,NH,New Hampshire
39,10,DE,Delaware,195,350,15724,DE,Delaware
39,46,SD,South Dakota,194,342,13914,SD,South Dakota
39,44,RI,Rhode Island,173,274,12569,RI,Rhode Island
39,50,VT,Vermont,156,227,10429,VT,Vermont
39,38,ND,North Dakota,155,245,7897,ND,North Dakota
39,56,WY,Wyoming,151,249,7847,WY,Wyoming
40,96,US+FO,Total Migration-US and Foreign,41017,74419,2479563,US+FO,Total Migration-US and Foreign
40,97,US,Total Migration-US,40177,72805,2428627,US,Total Migration-US
40,98,FO,Total Migration-Foreign,840,1614,50935,FO,Total Migration-Foreign
40,97,US,Total Migration-US,65800,124692,3512524,US,Total Migration-US
40,40,OK,Oklahoma,1353237,2859511,109305517,OK,Oklahoma
40,48,TX,Texas,10157,18390,667452,TX,Texas
40,05,AR,Arkansas,2953,5595,133710,AR,Arkansas
40,20,KS,Kansas,2280,4199,121806,KS,Kansas
40,12,FL,Florida,2213,3998,171263,FL,Florida
40,06,CA,California,2178,3643,117124,CA,California
40,29,MO,Missouri,1938,3455,95770,MO,Missouri
40,08,CO,Colorado,1839,3262,123214,CO,Colorado
40,53,WA,Washington,989,1773,64276,WA,Washington
40,04,AZ,Arizona,961,1674,55565,AZ,Arizona
40,37,NC,North Carolina,930,1785,61329,NC,North Carolina
40,13,GA,Georgia,894,1661,50566,GA,Georgia
40,57,,,840,1614,50935,,
40,17,IL,Illinois,754,1272,46950,IL,Illinois
40,51,VA,Virginia,751,1382,48719,VA,Virginia
40,47,TN,Tennessee,743,1330,48672,TN,Tennessee
40,36,NY,New York,690,1084,41891,NY,New York
40,39,OH,Ohio,545,981,38974,OH,Ohio
40,22,LA,Louisiana,532,994,27153,LA,Louisiana
40,35,NM,New Mexico,529,974,26700,NM,New Mexico
40,26,MI,Michigan,517,860,28359,MI,Michigan
40,18,IN,Indiana,465,886,23854,IN,Indiana
40,42,PA,Pennsylvania,451,805,28537,PA,Pennsylvania
40,01,AL,Alabama,437,861,29966,AL,Alabama
40,45,SC,South Carolina,434,846,25832,SC,South Carolina
40,32,NV,Nevada,434,760,22752,NV,Nevada
40,41,OR,Oregon,412,682,23291,OR,Oregon
40,27,MN,Minnesota,410,774,24166,MN,Minnesota
40,55,WI,Wisconsin,377,719,20144,WI,Wisconsin
40,49,UT,Utah,371,712,22120,UT,Utah
40,19,IA,Iowa,365,664,17658,IA,Iowa
40,31,NE,Nebraska,364,711,19259,NE,Nebraska
40,24,MD,Maryland,341,606,23275,MD,Maryland
40,28,MS,Mississippi,310,672,17054,MS,Mississippi
40,21,KY,Kentucky,280,546,15931,KY,Kentucky
40,25,MA,Massachusetts,254,392,14666,MA,Massachusetts
40,02,AK,Alaska,226,460,14518,AK,Alaska
40,15,HI,Hawaii,216,428,10743,HI,Hawaii
40,16,ID,Idaho,209,410,12769,ID,Idaho
40,34,NJ,New Jersey,194,318,13281,NJ,New Jersey
40,30,MT,Montana,187,352,12529,MT,Montana
40,38,ND,North Dakota,175,375,10620,ND,North Dakota
40,56,WY,Wyoming,168,300,9072,WY,Wyoming
40,46,SD,South Dakota,145,274,8981,SD,South Dakota
40,09,CT,Connecticut,110,191,8767,CT,Connecticut
40,54,WV,West Virginia,88,178,4540,WV,West Virginia
40,23,ME,Maine,88,139,5879,ME,Maine
40,11,DC,District Of Columbia,75,106,5370,DC,District Of Columbia
40,33,NH,New Hampshire,67,121,5595,NH,New Hampshire
40,10,DE,Delaware,56,96,3513,DE,Delaware
40,44,RI,Rhode Island,51,63,3435,RI,Rhode Island
40,50,VT,Vermont,24,46,1020,VT,Vermont
41,96,US+FO,Total Migration-US and Foreign,65726,105627,5399717,US+FO,Total Migration-US and Foreign
41,97,US,Total Migration-US,64431,103462,5291313,US,Total Migration-US
41,98,FO,Total Migration-Foreign,1295,2165,108404,FO,Total Migration-Foreign
41,97,US,Total Migration-US,63681,99147,4552424,US,Total Migration-US
41,41,OR,Oregon,1641896,3149395,154287734,OR,Oregon
41,53,WA,Washington,15339,23898,1376362,WA,Washington
41,06,CA,California,10369,15353,863548,CA,California
41,48,TX,Texas,4018,7167,360331,TX,Texas
41,04,AZ,Arizona,4007,6453,392021,AZ,Arizona
41,16,ID,Idaho,3156,5732,231309,ID,Idaho
41,12,FL,Florida,2289,3915,188049,FL,Florida
41,08,CO,Colorado,2061,3029,164352,CO,Colorado
41,32,NV,Nevada,1642,2660,159967,NV,Nevada
41,36,NY,New York,1440,1904,113669,NY,New York
41,57,,,1295,2165,108404,,
41,49,UT,Utah,1287,2197,97099,UT,Utah
41,30,MT,Montana,1172,1917,77934,MT,Montana
41,37,NC,North Carolina,1009,1769,86407,NC,North Carolina
41,47,TN,Tennessee,999,1832,81804,TN,Tennessee
41,17,IL,Illinois,961,1368,73438,IL,Illinois
41,51,VA,Virginia,784,1280,58390,VA,Virginia
41,15,HI,Hawaii,782,1231,53822,HI,Hawaii
41,42,PA,Pennsylvania,776,1155,57741,PA,Pennsylvania
41,27,MN,Minnesota,775,1202,57518,MN,Minnesota
41,13,GA,Georgia,762,1296,59701,GA,Georgia
41,29,MO,Missouri,715,1292,44833,MO,Missouri
41,26,MI,Michigan,696,1111,48518,MI,Michigan
41,39,OH,Ohio,624,1038,43542,OH,Ohio
41,25,MA,Massachusetts,617,888,52068,MA,Massachusetts
41,02,AK,Alaska,607,967,38219,AK,Alaska
41,55,WI,Wisconsin,578,893,37722,WI,Wisconsin
41,35,NM,New Mexico,575,911,41789,NM,New Mexico
41,40,OK,Oklahoma,557,1077,32171,OK,Oklahoma
41,45,SC,South Carolina,528,998,39880,SC,South Carolina
41,18,IN,Indiana,451,730,25739,IN,Indiana
41,05,AR,Arkansas,396,757,23204,AR,Arkansas
41,56,WY,Wyoming,381,676,24313,WY,Wyoming
41,24,MD,Maryland,356,563,28551,MD,Maryland
41,20,KS,Kansas,338,574,19807,KS,Kansas
41,21,KY,Kentucky,326,628,19628,KY,Kentucky
41,19,IA,Iowa,316,550,18542,IA,Iowa
41,34,NJ,New Jersey,292,448,27835,NJ,New Jersey
41,01,AL,Alabama,284,519,19701,AL,Alabama
41,46,SD,South Dakota,271,483,20806,SD,South Dakota
41,22,LA,Louisiana,221,361,13046,LA,Louisiana
41,09,CT,Connecticut,218,333,19447,CT,Connecticut
41,31,NE,Nebraska,217,369,13314,NE,Nebraska
41,38,ND,North Dakota,198,340,10126,ND,North Dakota
41,23,ME,Maine,196,308,12631,ME,Maine
41,11,DC,District Of Columbia,180,215,13650,DC,District Of Columbia
41,33,NH,New Hampshire,166,258,13033,NH,New Hampshire
41,50,VT,Vermont,145,230,10909,VT,Vermont
41,28,MS,Mississippi,135,231,8254,MS,Mississippi
41,54,WV,West Virginia,89,159,5122,WV,West Virginia
41,44,RI,Rhode Island,83,123,7177,RI,Rhode Island
41,10,DE,Delaware,47,74,4276,DE,Delaware
42,96,US+FO,Total Migration-US and Foreign,138742,219077,11863360,US+FO,Total Migration-US and Foreign
42,97,US,Total Migration-US,135720,214178,11623357,US,Total Migration-US
42,98,FO,Total Migration-Foreign,3022,4899,240004,FO,Total Migration-Foreign
42,97,US,Total Migration-US,150649,240699,10425708,US,Total Migration-US
42,42,PA,Pennsylvania,5218699,10115673,499759393,PA,Pennsylvania
42,12,FL,Florida,16395,27392,1973502,FL,Florida
42,34,NJ,New Jersey,16075,25412,1392041,NJ,New Jersey
42,36,NY,New York,14412,21120,1084672,NY,New York
42,24,MD,Maryland,7619,11861,553250,MD,Maryland
42,37,NC,North Carolina,7061,11748,566833,NC,North Carolina
42,06,CA,California,6617,8987,705710,CA,California
42,51,VA,Virginia,6486,10056,493793,VA,Virginia
42,48,TX,Texas,6349,11014,595625,TX,Texas
42,39,OH,Ohio,6060,9789,375119,OH,Ohio
42,10,DE,Delaware,5744,9859,496948,DE,Delaware
42,45,SC,South Carolina,4214,7269,411827,SC,South Carolina
42,13,GA,Georgia,3853,6686,269496,GA,Georgia
42,25,MA,Massachusetts,3335,4493,286389,MA,Massachusetts
42,57,,,3022,4899,240004,,
42,08,CO,Colorado,2599,3567,210686,CO,Colorado
42,47,TN,Tennessee,2208,3617,178841,TN,Tennessee
42,17,IL,Illinois,2199,3243,192411,IL,Illinois
42,54,WV,West Virginia,1981,3254,118240,WV,West Virginia
42,04,AZ,Arizona,1968,3037,186879,AZ,Arizona
42,53,WA,Washington,1888,2666,173855,WA,Washington
42,26,MI,Michigan,1616,2582,119672,MI,Michigan
42,09,CT,Connecticut,1504,2271,123977,CT,Connecticut
42,11,DC,District Of Columbia,1297,1453,96516,DC,District Of Columbia
42,18,IN,Indiana,1159,1945,85695,IN,Indiana
42,29,MO,Missouri,885,1516,63195,MO,Missouri
42,32,NV,Nevada,840,1261,64098,NV,Nevada
42,21,KY,Kentucky,831,1444,50013,KY,Kentucky
42,55,WI,Wisconsin,809,1229,55922,WI,Wisconsin
42,01,AL,Alabama,807,1465,60940,AL,Alabama
42,27,MN,Minnesota,730,1143,59236,MN,Minnesota
42,41,OR,Oregon,692,986,49497,OR,Oregon
42,49,UT,Utah,662,971,47393,UT,Utah
42,23,ME,Maine,616,945,52598,ME,Maine
42,33,NH,New Hampshire,534,809,47361,NH,New Hampshire
42,22,LA,Louisiana,525,868,33434,LA,Louisiana
42,44,RI,Rhode Island,483,644,30316,RI,Rhode Island
42,40,OK,Oklahoma,468,813,27680,OK,Oklahoma
42,50,VT,Vermont,429,654,38585,VT,Vermont
42,35,NM,New Mexico,393,560,25917,NM,New Mexico
42,20,KS,Kansas,381,624,24409,KS,Kansas
42,19,IA,Iowa,377,677,28259,IA,Iowa
42,15,HI,Hawaii,358,537,28383,HI,Hawaii
42,05,AR,Arkansas,344,633,24778,AR,Arkansas
42,30,MT,Montana,324,481,22819,MT,Montana
42,28,MS,Mississippi,297,527,17427,MS,Mississippi
42,02,AK,Alaska,286,450,15169,AK,Alaska
42,16,ID,Idaho,257,400,18385,ID,Idaho
42,31,NE,Nebraska,248,411,14246,NE,Nebraska
42,46,SD,South Dakota,198,320,13911,SD,South Dakota
42,38,ND,North Dakota,166,257,8598,ND,North Dakota
42,56,WY,Wyoming,141,232,8808,WY,Wyoming
44,96,US+FO,Total Migration-US and Foreign,18472,28686,1467841,US+FO,Total Migration-US and Foreign
44,97,US,Total Migration-US,18126,28123,1448884,US,Total Migration-US
44,98,FO,Total Migration-Foreign,346,563,18956,FO,Total Migration-Foreign
44,97,US,Total Migration-US,8764,13388,688243,US,Total Migration-US
44,44,RI,Rhode Island,456810,833213,42234042,RI,Rhode Island
44,25,MA,Massachusetts,5218,7558,386682,MA,Massachusetts
44,12,FL,Florida,2235,3739,271312,FL,Florida
44,09,CT,Connecticut,1769,2739,124871,CT,Connecticut
44,36,NY,New York,1322,1719,95270,NY,New York
44,06,CA,California,754,1143,64198,CA,California
44,48,TX,Texas,560,984,46347,TX,Texas
44,37,NC,North Carolina,536,978,40066,NC,North Carolina
44,51,VA,Virginia,458,869,39546,VA,Virginia
44,33,NH,New Hampshire,438,660,35692,NH,New Hampshire
44,42,PA,Pennsylvania,435,669,28573,PA,Pennsylvania
44,34,NJ,New Jersey,426,667,31030,NJ,New Jersey
44,45,SC,South Carolina,372,632,29635,SC,South Carolina
44,57,,,346,563,18956,,
44,23,ME,Maine,343,552,23379,ME,Maine
44,13,GA,Georgia,337,580,23528,GA,Georgia
44,24,MD,Maryland,258,414,19494,MD,Maryland
44,08,CO,Colorado,210,312,16293,CO,Colorado
44,53,WA,Washington,209,308,17032,WA,Washington
44,17,IL,Illinois,197,276,14208,IL,Illinois
44,39,OH,Ohio,184,341,13729,OH,Ohio
44,04,AZ,Arizona,168,243,13171,AZ,Arizona
44,50,VT,Vermont,162,231,11882,VT,Vermont
44,47,TN,Tennessee,162,293,10329,TN,Tennessee
44,11,DC,District Of Columbia,132,164,10726,DC,District Of Columbia
44,26,MI,Michigan,120,174,6707,MI,Michigan
44,18,IN,Indiana,94,153,6897,IN,Indiana
44,41,OR,Oregon,74,99,5455,OR,Oregon
44,29,MO,Missouri,69,120,5055,MO,Missouri
44,27,MN,Minnesota,67,106,4754,MN,Minnesota
44,01,AL,Alabama,65,117,5055,AL,Alabama
44,32,NV,Nevada,62,83,3791,NV,Nevada
44,15,HI,Hawaii,59,129,4823,HI,Hawaii
44,55,WI,Wisconsin,57,92,3085,WI,Wisconsin
44,49,UT,Utah,56,86,3577,UT,Utah
44,10,DE,Delaware,56,96,2882,DE,Delaware
44,22,LA,Louisiana,53,87,3344,LA,Louisiana
44,21,KY,Kentucky,49,82,2824,KY,Kentucky
44,19,IA,Iowa,44,91,2013,IA,Iowa
44,40,OK,Oklahoma,36,67,2537,OK,Oklahoma
44,20,KS,Kansas,36,66,1905,KS,Kansas
44,05,AR,Arkansas,34,54,2483,AR,Arkansas
44,35,NM,New Mexico,31,45,2816,NM,New Mexico
44,28,MS,Mississippi,30,65,2611,MS,Mississippi
44,30,MT,Montana,26,33,1828,MT,Montana
44,54,WV,West Virginia,25,36,1258,WV,West Virginia
44,31,NE,Nebraska,22,47,1180,NE,Nebraska
44,16,ID,Idaho,21,32,2314,ID,Idaho
44,02,AK,Alaska,20,32,958,AK,Alaska
44,38,ND,North Dakota,18,26,622,ND,North Dakota
44,46,SD,South Dakota,17,34,1117,SD,South Dakota
45,96,US+FO,Total Migration-US and Foreign,71893,121615,4790795,US+FO,Total Migration-US and Foreign
45,97,US,Total Migration-US,70565,119061,4697355,US,Total Migration-US
45,98,FO,Total Migration-Foreign,1328,2554,93440,FO,Total Migration-Foreign
45,97,US,Total Migration-US,75924,135976,4438619,US,Total Migration-US
45,45,SC,South Carolina,1941195,3889729,161494125,SC,South Carolina
45,37,NC,North Carolina,15305,25354,1001340,NC,North Carolina
45,13,GA,Georgia,8328,14440,505448,GA,Georgia
45,12,FL,Florida,7188,12237,552763,FL,Florida
45,51,VA,Virginia,3717,6476,254455,VA,Virginia
45,48,TX,Texas,3703,6568,257890,TX,Texas
45,36,NY,New York,3037,4709,171615,NY,New York
45,06,CA,California,2322,3857,162814,CA,California
45,47,TN,Tennessee,2301,3976,158882,TN,Tennessee
45,42,PA,Pennsylvania,2047,3373,140327,PA,Pennsylvania
45,39,OH,Ohio,1892,3205,125815,OH,Ohio
45,24,MD,Maryland,1341,2117,74917,MD,Maryland
45,57,,,1328,2554,93440,,
45,08,CO,Colorado,1323,2057,91835,CO,Colorado
45,34,NJ,New Jersey,1161,1760,79352,NJ,New Jersey
45,17,IL,Illinois,1131,1728,80851,IL,Illinois
45,01,AL,Alabama,1114,2035,73384,AL,Alabama
45,26,MI,Michigan,1062,1797,70877,MI,Michigan
45,53,WA,Washington,1040,1837,79808,WA,Washington
45,25,MA,Massachusetts,926,1347,66472,MA,Massachusetts
45,21,KY,Kentucky,822,1440,49681,KY,Kentucky
45,04,AZ,Arizona,822,1426,58128,AZ,Arizona
45,18,IN,Indiana,811,1442,55012,IN,Indiana
45,09,CT,Connecticut,671,1028,42854,CT,Connecticut
45,29,MO,Missouri,619,1104,39986,MO,Missouri
45,55,WI,Wisconsin,529,856,35090,WI,Wisconsin
45,54,WV,West Virginia,524,937,28656,WV,West Virginia
45,22,LA,Louisiana,506,933,33776,LA,Louisiana
45,32,NV,Nevada,428,706,23689,NV,Nevada
45,28,MS,Mississippi,395,765,25500,MS,Mississippi
45,40,OK,Oklahoma,386,754,22433,OK,Oklahoma
45,15,HI,Hawaii,377,688,22433,HI,Hawaii
45,41,OR,Oregon,364,600,25160,OR,Oregon
45,49,UT,Utah,363,638,23683,UT,Utah
45,27,MN,Minnesota,353,584,22974,MN,Minnesota
45,11,DC,District Of Columbia,346,423,22436,DC,District Of Columbia
45,20,KS,Kansas,334,669,26659,KS,Kansas
45,05,AR,Arkansas,312,570,18827,AR,Arkansas
45,23,ME,Maine,304,499,21253,ME,Maine
45,35,NM,New Mexico,281,491,18053,NM,New Mexico
45,33,NH,New Hampshire,250,405,18707,NH,New Hampshire
45,19,IA,Iowa,231,387,12299,IA,Iowa
45,10,DE,Delaware,225,384,15107,DE,Delaware
45,02,AK,Alaska,204,378,11676,AK,Alaska
45,16,ID,Idaho,202,406,12719,ID,Idaho
45,31,NE,Nebraska,171,286,9350,NE,Nebraska
45,30,MT,Montana,169,290,12331,MT,Montana
45,44,RI,Rhode Island,168,272,10828,RI,Rhode Island
45,50,VT,Vermont,144,236,8089,VT,Vermont
45,46,SD,South Dakota,119,220,9549,SD,South Dakota
45,56,WY,Wyoming,99,186,6794,WY,Wyoming
45,38,ND,North Dakota,98,185,4778,ND,North Dakota
46,96,US+FO,Total Migration-US and Foreign,14674,24854,935406,US+FO,Total Migration-US and Foreign
46,97,US,Total Migration-US,14447,24469,923047,US,Total Migration-US
46,98,FO,Total Migration-Foreign,227,385,12359,FO,Total Migration-Foreign
46,97,US,Total Migration-US,14735,24833,897906,US,Total Migration-US
46,46,SD,South Dakota,355224,731057,34353583,SD,South Dakota
46,27,MN,Minnesota,1855,3023,105521,MN,Minnesota
46,19,IA,Iowa,977,1616,58277,IA,Iowa
46,48,TX,Texas,926,1653,58601,TX,Texas
46,31,NE,Nebraska,907,1516,48544,NE,Nebraska
46,04,AZ,Arizona,901,1466,65853,AZ,Arizona
46,08,CO,Colorado,716,1089,40552,CO,Colorado
46,12,FL,Florida,702,1282,60959,FL,Florida
46,38,ND,North Dakota,656,1115,35428,ND,North Dakota
46,06,CA,California,583,912,37268,CA,California
46,53,WA,Washington,378,646,25276,WA,Washington
46,56,WY,Wyoming,364,623,21567,WY,Wyoming
46,55,WI,Wisconsin,358,609,23503,WI,Wisconsin
46,29,MO,Missouri,287,509,16781,MO,Missouri
46,37,NC,North Carolina,263,475,18140,NC,North Carolina
46,47,TN,Tennessee,258,469,20533,TN,Tennessee
46,20,KS,Kansas,258,421,15224,KS,Kansas
46,17,IL,Illinois,258,395,16545,IL,Illinois
46,30,MT,Montana,254,379,16613,MT,Montana
46,57,,,227,385,12359,,
46,41,OR,Oregon,209,334,12735,OR,Oregon
46,51,VA,Virginia,207,341,13239,VA,Virginia
46,32,NV,Nevada,201,349,14026,NV,Nevada
46,26,MI,Michigan,199,366,12755,MI,Michigan
46,13,GA,Georgia,197,355,14966,GA,Georgia
46,39,OH,Ohio,196,373,12315,OH,Ohio
46,40,OK,Oklahoma,181,354,12152,OK,Oklahoma
46,49,UT,Utah,179,283,10423,UT,Utah
46,05,AR,Arkansas,165,331,19676,AR,Arkansas
46,18,IN,Indiana,162,299,8846,IN,Indiana
46,36,NY,New York,161,248,12139,NY,New York
46,42,PA,Pennsylvania,158,256,8715,PA,Pennsylvania
46,45,SC,South Carolina,156,280,9979,SC,South Carolina
46,35,NM,New Mexico,146,246,8589,NM,New Mexico
46,16,ID,Idaho,144,269,10178,ID,Idaho
46,21,KY,Kentucky,118,241,8646,KY,Kentucky
46,01,AL,Alabama,104,203,6972,AL,Alabama
46,22,LA,Louisiana,88,165,4833,LA,Louisiana
46,02,AK,Alaska,85,150,5998,AK,Alaska
46,25,MA,Massachusetts,71,107,4092,MA,Massachusetts
46,24,MD,Maryland,70,97,3703,MD,Maryland
46,34,NJ,New Jersey,63,101,3726,NJ,New Jersey
46,28,MS,Mississippi,46,99,2772,MS,Mississippi
46,09,CT,Connecticut,43,76,3638,CT,Connecticut
46,15,HI,Hawaii,37,76,2722,HI,Hawaii
46,54,WV,West Virginia,36,80,2200,WV,West Virginia
46,33,NH,New Hampshire,30,49,1983,NH,New Hampshire
46,23,ME,Maine,30,49,1871,ME,Maine
46,11,DC,District Of Columbia,26,38,1862,DC,District Of Columbia
46,10,DE,Delaware,20,29,936,DE,Delaware
46,50,VT,Vermont,18,27,1175,VT,Vermont
47,96,US+FO,Total Migration-US and Foreign,90830,157581,6376947,US+FO,Total Migration-US and Foreign
47,97,US,Total Migration-US,89684,155531,6284702,US,Total Migration-US
47,98,FO,Total Migration-Foreign,1146,2050,92246,FO,Total Migration-Foreign
47,97,US,Total Migration-US,108065,192451,6753833,US,Total Migration-US
47,47,TN,Tennessee,2602623,5271995,233685317,TN,Tennessee
47,12,FL,Florida,9475,16593,815976,FL,Florida
47,13,GA,Georgia,7832,13845,522982,GA,Georgia
47,48,TX,Texas,6776,12226,522944,TX,Texas
47,28,MS,Mississippi,5685,10602,301570,MS,Mississippi
47,21,KY,Kentucky,5516,10153,294458,KY,Kentucky
47,01,AL,Alabama,4905,8763,324148,AL,Alabama
47,37,NC,North Carolina,4796,8140,359989,NC,North Carolina
47,06,CA,California,3810,6275,327360,CA,California
47,51,VA,Virginia,3637,6435,236010,VA,Virginia
47,17,IL,Illinois,2901,4755,185638,IL,Illinois
47,39,OH,Ohio,2672,4492,162811,OH,Ohio
47,45,SC,South Carolina,2487,4311,191255,SC,South Carolina
47,36,NY,New York,2279,3434,183975,NY,New York
47,18,IN,Indiana,2157,3855,137449,IN,Indiana
47,26,MI,Michigan,2102,3545,124005,MI,Michigan
